feature_date,target_date,future_log_return,direction,implied_realized_ratio_20,realized_volatility_20,vvix_level,ma_alignment_score,adx_14,rsp_relative_return_20,sector_volume_breadth,hyg_lqd_relative_return_5,crude_return_5d,outer_fold,actual_up,score,saved_decision_threshold,predicted_up,regime__implied_realized_ratio_20,regime__realized_volatility_20,regime__vvix_level,regime__ma_alignment_score,regime__adx_14,regime__rsp_relative_return_20,regime__sector_volume_breadth,regime__hyg_lqd_relative_return_5,regime__crude_return_5d
2019-08-12,2019-08-13,0.01543201892451634,UP,1.2577733238340905,0.010562675380884547,105.30999755859375,0.0,31.14838006795943,-0.007042176596643537,-1.227381115590292,-0.006700233941322953,0.004378800662028739,3,1,0.8229499459266663,0.5677635669708252,1,MID,MID,HIGH,MID,HIGH,LOW,LOW,LOW,MID
2019-08-13,2019-08-14,-0.030013508527833754,DOWN,0.9798404287434,0.011263632910500868,102.20999908447266,0.0,30.584235893042905,-0.010834678845335944,1.2048681154847232,-0.0017020365885826085,0.0626954570278317,3,0,0.571579098701477,0.5677635669708252,1,LOW,MID,HIGH,MID,HIGH,LOW,HIGH,MID,HIGH
2019-08-15,2019-08-16,0.014647209402758953,UP,1.0329438308536665,0.012916623044683759,112.26000213623047,-1.0,31.08742945725343,-0.013003182002373513,0.14007961958787513,-0.01682284022921901,0.036075312123408164,3,1,0.36841779947280884,0.5677635669708252,0,LOW,HIGH,HIGH,LOW,HIGH,LOW,MID,LOW,HIGH
2019-08-16,2019-08-19,0.011975711839357873,UP,0.8657924135057009,0.013438563039774299,110.31999969482422,-1.0,30.24915890453245,-0.01291311334225697,0.9364066798166939,-0.01679272955616771,0.006766029935397131,3,1,0.2593834102153778,0.5677635669708252,0,LOW,HIGH,HIGH,LOW,HIGH,LOW,HIGH,LOW,MID
2019-08-19,2019-08-20,-0.0076920481599652675,DOWN,0.7734434725431685,0.01374812815175116,101.22000122070312,-1.0,28.474009913385803,-0.011249313721367091,0.6395905006336284,-0.000865240437035582,0.023035007816108934,3,0,0.7531846761703491,0.5677635669708252,1,LOW,HIGH,HIGH,LOW,HIGH,LOW,HIGH,MID,HIGH
2019-08-20,2019-08-21,0.008102546592543804,UP,0.8052828590389042,0.013689554760000024,104.7699966430664,-1.0,27.147615824931776,-0.01316377032825123,-0.43076971453342305,-0.011046140824344505,-0.013399324782474324,3,1,0.9566077589988708,0.5677635669708252,1,LOW,HIGH,HIGH,LOW,HIGH,LOW,MID,LOW,MID
2019-08-22,2019-08-23,-0.026023122154553956,DOWN,0.762817351340234,0.01377448025197403,100.94000244140625,-1.0,24.817599206003756,-0.012470881891337889,0.15594146056599179,0.010771562582048269,0.016026517780682873,3,0,0.8218158483505249,0.5677635669708252,1,LOW,HIGH,HIGH,LOW,MID,LOW,MID,HIGH,MID
2019-08-23,2019-08-26,0.01099773278241975,UP,0.8521073170924829,0.014689375084661714,111.37000274658203,-1.0,25.2126147579391,-0.012204346909380381,-1.415366228765571,0.0009202692523480032,-0.012839515736795124,3,1,0.7897181510925293,0.5677635669708252,1,LOW,HIGH,HIGH,LOW,HIGH,LOW,LOW,MID,MID
2019-08-27,2019-08-28,0.007016909077711493,UP,0.8517691924647377,0.015020614960158149,106.48999786376953,-1.0,25.333271597842774,-0.018432930954333154,-0.3994415062925614,-0.0012307073482055852,-0.025345112246316255,3,1,0.6795729994773865,0.5677635669708252,1,LOW,HIGH,HIGH,LOW,HIGH,LOW,MID,MID,LOW
2019-08-28,2019-08-29,0.01269204412996975,UP,0.8117978325690024,0.015015258732924527,103.94999694824219,-1.0,25.251705619274176,-0.017855970323209968,0.5429950527958853,-0.001297630139567997,0.0017943388080476123,3,1,0.8700544238090515,0.5677635669708252,1,LOW,HIGH,HIGH,LOW,HIGH,LOW,HIGH,MID,MID
2019-09-03,2019-09-04,0.011286478156974084,UP,0.9221767021116652,0.013429786042582869,102.19000244140625,0.0,21.78053290006257,-0.013224160570709772,-0.46122562035104636,-0.0044482875504664714,0.005577245217166711,3,1,0.527782142162323,0.5677635669708252,0,LOW,HIGH,HIGH,MID,MID,LOW,MID,MID,MID
2019-09-04,2019-09-05,0.012773460188535899,UP,0.820160415733572,0.013310656799082636,97.30000305175781,0.0,20.369060105125723,-0.00985298943765183,0.8465647832780088,0.001580083192643144,0.02392412031735392,3,1,0.44534578919410706,0.5677635669708252,0,LOW,HIGH,HIGH,MID,MID,LOW,HIGH,MID,HIGH
2019-09-10,2019-09-11,0.007085811591525636,UP,0.7723958846400315,0.01239662206021611,93.8499984741211,0.0,18.23980468011457,0.007182171097231946,0.34245263582749597,0.026203027054950458,0.06217203765679654,3,1,0.3351530134677887,0.5677635669708252,0,LOW,HIGH,MID,MID,MID,HIGH,MID,HIGH,HIGH
2019-09-19,2019-09-20,-0.009343326984650329,DOWN,1.036000213515068,0.008543114259041942,97.30000305175781,1.0,17.493636534636433,0.008935985957767682,-0.05793047406713841,-0.003314763002291168,0.05371368583343646,3,0,0.43484270572662354,0.5677635669708252,0,LOW,MID,HIGH,MID,LOW,HIGH,MID,MID,HIGH
2019-09-23,2019-09-24,-0.007877755495086642,DOWN,1.5111325892762002,0.0062154817683183735,97.5999984741211,1.0,15.197162750813568,0.010770319201343297,0.13691306400307235,-0.014369195713958099,-0.07012914079525567,3,0,0.43736380338668823,0.5677635669708252,0,HIGH,LOW,HIGH,MID,LOW,HIGH,MID,LOW,LOW
2019-09-30,2019-10-01,-0.011966037944808815,DOWN,1.7721841663212978,0.005772672193453246,97.62000274658203,1.0,15.403512668069629,0.01272503853967221,0.41253958186700024,-0.006235349843454505,-0.0811375494201185,3,0,0.2129410207271576,0.5677635669708252,0,HIGH,LOW,HIGH,MID,LOW,HIGH,HIGH,MID,LOW
2019-10-01,2019-10-02,-0.01782256975732099,DOWN,1.8621057600937607,0.006278752230882267,102.73999786376953,0.0,16.515740915601477,0.008786900912834433,-1.2116185345960793,-0.006557199884584596,-0.06620399151334197,3,0,0.14652208983898163,0.5677635669708252,0,HIGH,LOW,HIGH,MID,LOW,HIGH,LOW,LOW,LOW
2019-10-02,2019-10-03,0.008159414042596264,UP,1.859388205593092,0.0069655073819797925,103.80999755859375,0.0,18.73975871253332,0.007035928001518272,-1.394369727702919,-0.016702289549391236,-0.07058738562756896,3,1,0.735066294670105,0.5677635669708252,1,HIGH,LOW,HIGH,MID,MID,HIGH,LOW,LOW,LOW
2019-10-03,2019-10-04,0.013441358871681356,UP,1.8393355152050168,0.006548271537372134,98.19999694824219,0.0,21.0640380802833,0.004361342168361551,1.4800267390072952,-0.01722780065057087,-0.07278609565856581,3,1,0.6850723624229431,0.5677635669708252,1,HIGH,LOW,HIGH,MID,MID,HIGH,HIGH,LOW,LOW
2019-10-07,2019-10-08,-0.01564650102944047,DOWN,1.528136399892209,0.007362394394366197,97.04000091552734,0.0,21.963108708347914,-0.0056770774059870625,-0.815012555309843,-0.010433205383399426,-0.024715725393650616,3,0,0.9232444167137146,0.5677635669708252,1,HIGH,MID,HIGH,MID,MID,LOW,LOW,LOW,LOW
2019-10-08,2019-10-09,0.009451571885068203,UP,1.5838744006321492,0.00806579083237857,102.2699966430664,0.0,23.02746093725553,-0.012331836129492742,-1.1185714727278036,-0.008445307028727304,-0.018635793227237178,3,1,0.8588866591453552,0.5677635669708252,1,HIGH,MID,HIGH,MID,MID,LOW,LOW,LOW,MID
2019-10-09,2019-10-10,0.00674071872143132,UP,1.429107926728082,0.00821638148576922,101.25,0.0,23.85777645028083,-0.013489617560118319,0.7856894644041511,-0.0003076952551586574,-0.0009502849195223385,3,1,0.5923380851745605,0.5677635669708252,1,MID,MID,HIGH,MID,MID,LOW,HIGH,MID,MID
2019-10-10,2019-10-11,0.010313595972103153,UP,1.3250898549484154,0.008352685984057336,99.66000366210938,0.0,23.967057252825953,-0.010451512861328227,0.6808874052867383,0.010204424298043614,0.020755433258182774,3,1,0.8019263744354248,0.5677635669708252,1,MID,MID,HIGH,MID,MID,LOW,HIGH,HIGH,HIGH
2019-10-14,2019-10-15,0.009851608993839914,UP,1.050680179958942,0.008735519398830502,94.43000030517578,0.0,21.713475814066705,-0.013023318385302086,-0.4446527599026145,0.010297625949406211,0.015798713997903224,3,1,0.41126805543899536,0.5677635669708252,0,LOW,MID,HIGH,MID,MID,LOW,MID,HIGH,MID
2019-10-18,2019-10-21,0.006756293820613877,UP,1.012554292131842,0.008865357940530382,91.19999694824219,1.0,16.914680935679723,-0.008557895722568449,-0.2086570744728094,-0.0007331793576256414,-0.016962095233008963,3,1,0.9580485820770264,0.5677635669708252,1,LOW,MID,MID,MID,LOW,LOW,MID,MID,MID
2019-10-31,2019-11-01,0.009221284008705375,UP,1.2437197602301056,0.006695895374888591,88.91999816894531,1.0,15.228924355413108,-0.003778669865541061,-0.9369869838221023,-0.008131092927933598,-0.037138571873617944,3,1,0.7031682133674622,0.5677635669708252,1,MID,LOW,MID,MID,LOW,MID,LOW,LOW,LOW
2019-11-14,2019-11-15,0.007210321143979856,UP,2.38494910002709,0.003446919436565328,93.44999694824219,1.0,22.960432454150638,0.0005812982787542498,0.33021941287429174,-0.00855629206806148,-0.006671391694249417,3,1,0.6286882162094116,0.5677635669708252,1,HIGH,LOW,MID,MID,MID,MID,MID,LOW,MID
2019-11-22,2019-11-25,0.007720326379659303,UP,2.3574835492788213,0.003297358926098308,94.4000015258789,1.0,26.395390378155092,-0.007348809617911661,0.2293142600563628,-0.007755466954050969,0.0008658626627008047,3,1,0.8133814334869385,0.5677635669708252,1,HIGH,LOW,HIGH,MID,HIGH,LOW,MID,LOW,MID
2019-11-29,2019-12-02,-0.008531029798460417,DOWN,2.235874472813696,0.003555589892694376,91.05000305175781,1.0,30.061022973318327,-0.0021232260616588505,-0.5364353910587976,2.9313774211907687e-05,-0.05997407856190135,3,0,0.4958924651145935,0.5677635669708252,0,HIGH,LOW,MID,MID,HIGH,MID,LOW,MID,LOW
2019-12-02,2019-12-03,-0.00672913193653607,DOWN,2.4673943318721765,0.0038066136964136203,98.91000366210938,1.0,29.08818118905374,-0.00506715174381275,-0.8474843007030872,0.0014111193893566367,-0.03183248428018188,3,0,0.8036914467811584,0.5677635669708252,1,HIGH,LOW,HIGH,MID,HIGH,LOW,LOW,MID,LOW
2019-12-05,2019-12-06,0.009092586613345464,UP,2.1386841859158525,0.004276807485379325,98.12000274658203,1.0,24.539962717930425,-0.007036687862693817,0.3165993576428454,0.0001491313018856912,0.005491685198878622,3,1,0.8274762034416199,0.5677635669708252,1,HIGH,LOW,HIGH,MID,MID,LOW,MID,MID,MID
2019-12-11,2019-12-12,0.00858208537583208,UP,2.007373110625815,0.004704064343185963,104.81999969482422,1.0,22.136490118111944,-0.003149534643619247,0.4072716924048339,0.005247245529610565,0.005631860951615398,3,1,0.10080242156982422,0.5677635669708252,0,HIGH,LOW,HIGH,MID,MID,MID,HIGH,HIGH,MID
2019-12-13,2019-12-16,0.006846522302296509,UP,1.5885338721363291,0.005008487617727318,96.61000061035156,1.0,22.980758084374393,-0.004416613825356262,-0.002972889025058409,0.0021682466844594166,0.01458898900428341,3,1,0.7529789805412292,0.5677635669708252,1,HIGH,LOW,HIGH,MID,MID,LOW,MID,MID,MID
2019-12-24,2019-12-26,0.005309143350541635,UP,1.7196107802759477,0.00464136997045231,98.83000183105469,1.0,29.333005461825618,-0.0021132124548600556,0.08500611049922825,-0.0013291467075115368,0.00278577787214718,3,1,0.3087300658226013,0.5677635669708252,0,HIGH,LOW,HIGH,MID,HIGH,MID,MID,MID,MID
2019-12-27,2019-12-30,-0.0055284759156675346,DOWN,1.8067300866671583,0.004682550560372897,99.62999725341797,1.0,31.895561232612692,-0.005068774163145325,-0.3407693793754017,-0.003579179746715441,0.00813409381616079,3,0,0.932807981967926,0.5677635669708252,1,HIGH,LOW,HIGH,MID,HIGH,LOW,MID,MID,MID
2019-12-31,2020-01-02,0.009308464399828981,UP,2.0486094896704716,0.004237305322953095,94.0999984741211,1.0,31.675779982723398,-0.0011991365554086565,0.5045612690672765,0.00017162068384572477,0.008883113313580502,3,1,0.8226807117462158,0.5677635669708252,1,HIGH,LOW,MID,MID,HIGH,MID,HIGH,MID,MID
2020-01-02,2020-01-03,-0.0076010483986278365,DOWN,1.9204372928787816,0.004090402653629685,89.66999816894531,1.0,32.32841632475291,-0.006243987730851497,0.4275542327885966,0.002482371708094908,0.0011448148163430965,3,0,0.11547502130270004,0.5677635669708252,0,HIGH,LOW,MID,MID,HIGH,LOW,HIGH,MID,MID
2020-01-07,2020-01-08,0.005315384309479369,UP,1.9939186415272296,0.004356689017484054,91.06999969482422,1.0,30.738783944487775,-0.00603272289125046,-1.5448516504159793,0.0066844269125015164,0.016401725604167607,3,1,0.25704196095466614,0.5677635669708252,0,HIGH,LOW,MID,MID,HIGH,LOW,LOW,HIGH,HIGH
2020-01-08,2020-01-09,0.006757763910630538,UP,1.9614605934459293,0.004319588938696703,90.20999908447266,1.0,30.927899384466706,-0.00846265340785951,0.7125909755707884,0.003957195021960968,-0.02403365432666165,3,1,0.2669720947742462,0.5677635669708252,0,HIGH,LOW,MID,MID,HIGH,LOW,HIGH,HIGH,LOW
2020-01-10,2020-01-13,0.006853806284860935,UP,1.7422691505742822,0.004541236675966825,88.33000183105469,1.0,32.03187637435193,-0.011009733623615504,-0.3977168529780356,0.0016920077301920992,-0.0657128545112657,3,1,0.2772303521633148,0.5677635669708252,0,HIGH,LOW,MID,MID,HIGH,LOW,MID,MID,LOW
2020-01-15,2020-01-16,0.008283978494246641,UP,1.818844019670867,0.004301558877361817,91.1500015258789,1.0,34.575565056679665,-0.006820974852023355,0.4046419804896576,-0.005516011721996811,-0.03066156062128048,3,1,0.26396438479423523,0.5677635669708252,0,HIGH,LOW,MID,MID,HIGH,LOW,HIGH,MID,LOW
2020-01-23,2020-01-24,-0.008932858535968823,DOWN,1.7822808823790397,0.004587734304532219,92.54000091552734,1.0,40.333188256944865,-0.010754565727897139,-0.17285895771587897,-0.011739879398140283,-0.03915846313937635,3,0,0.6912090182304382,0.5677635669708252,1,HIGH,LOW,MID,MID,HIGH,LOW,MID,LOW,LOW
2020-01-24,2020-01-27,-0.016159270785999106,DOWN,1.7799323958005702,0.005152969946684749,98.43000030517578,1.0,38.986171479156134,-0.012788253835772754,-1.1132969157563537,-0.016586331633886543,-0.07687221973839503,3,0,0.9115139245986938,0.5677635669708252,1,HIGH,LOW,HIGH,MID,HIGH,LOW,LOW,LOW,LOW
2020-01-27,2020-01-28,0.01042465373821599,UP,1.8107453301599843,0.006342040535439838,107.38999938964844,1.0,36.81019630957935,-0.010053653081980585,-1.3271703318170358,-0.024620615052293314,-0.09678036805714636,3,1,0.7506677508354187,0.5677635669708252,1,HIGH,LOW,HIGH,MID,HIGH,LOW,LOW,LOW,LOW
2020-01-30,2020-01-31,-0.018324781429623002,DOWN,1.4748901939255832,0.006615938398348239,96.48999786376953,1.0,30.85053962366645,-0.016798130130302926,0.39177115380835315,-0.008839464803117597,-0.06407093491091653,3,0,0.11003349721431732,0.5677635669708252,0,MID,LOW,HIGH,MID,HIGH,LOW,MID,LOW,LOW
2020-01-31,2020-02-03,0.007401083897971815,UP,1.5653791109805084,0.007581604012319575,105.5999984741211,1.0,29.85889158535325,-0.012153584562685366,-1.18686161341699,-0.009637576722764305,-0.04975015953007384,3,1,0.7409567832946777,0.5677635669708252,1,HIGH,MID,HIGH,MID,HIGH,LOW,LOW,LOW,LOW
2020-02-03,2020-02-04,0.015126295011474384,UP,1.4928754202831171,0.00758270608537017,102.94999694824219,1.0,28.938075549776705,-0.014780856064777385,0.5785586263839703,-0.0019550016195684704,-0.05870932769407192,3,1,0.10692241042852402,0.5677635669708252,0,HIGH,MID,HIGH,MID,HIGH,LOW,HIGH,MID,LOW
2020-02-04,2020-02-05,0.011481839611606393,UP,1.2249639905982932,0.008253752151075057,96.18000030517578,0.0,27.043893489572692,-0.012807272222665839,1.0552218223455396,-0.002665081507757993,-0.07511530505826021,3,1,0.052279870957136154,0.5677635669708252,0,MID,MID,HIGH,MID,HIGH,LOW,HIGH,MID,LOW
2020-02-06,2020-02-07,-0.005343909914229443,DOWN,1.1085194200603614,0.008501352386964868,93.61000061035156,0.0,25.611091708893525,-0.013012384758574781,-0.06469774657981121,0.006678652273308749,-0.023087622156330225,3,0,0.035402603447437286,0.5677635669708252,0,LOW,MID,MID,MID,HIGH,LOW,MID,HIGH,LOW
2020-02-07,2020-02-10,0.007437595617929694,UP,1.141910400978937,0.008534105789396928,96.01000213623047,0.0,24.672384452433466,-0.013586143943915975,-0.5820882603213776,0.008070240326741458,-0.024343598378316848,3,1,0.47769320011138916,0.5677635669708252,0,LOW,MID,HIGH,MID,MID,LOW,LOW,HIGH,LOW
2020-02-11,2020-02-12,0.006422105641496987,UP,1.1233778021764844,0.008512275514835068,96.95999908447266,1.0,23.988276514158102,-0.011557785025656204,0.4438327434971321,0.0017840209947972813,0.0066298187368557995,3,1,0.3005527853965759,0.5677635669708252,0,LOW,MID,HIGH,MID,MID,LOW,HIGH,MID,MID
2020-02-18,2020-02-19,0.004769841309919101,UP,1.1055452226364064,0.008450148987006342,101.0199966430664,1.0,23.01286312230338,-0.015480189855465072,-0.622821209331399,-0.0002794221855128012,0.048818974527137876,3,1,0.8412778973579407,0.5677635669708252,1,LOW,MID,HIGH,MID,MID,LOW,LOW,MID,HIGH
2020-02-19,2020-02-20,-0.0041167086031452735,DOWN,1.069234850777211,0.008471991538585705,95.91999816894531,1.0,22.85428367142352,-0.014517878416451642,0.2901756862888965,-0.0005859811286816443,0.06492645613597929,3,0,0.5776200890541077,0.5677635669708252,1,LOW,MID,HIGH,MID,MID,LOW,MID,MID,HIGH
2020-02-20,2020-02-21,-0.010351661133344124,DOWN,1.1465359352147702,0.008549124916179393,99.4800033569336,1.0,21.23185080703856,-0.009260237541276481,-0.10920542755849633,-0.005304283716108855,0.049748241109385395,3,0,0.9886485934257507,0.5677635669708252,1,LOW,MID,HIGH,MID,MID,LOW,MID,MID,HIGH
2020-02-21,2020-02-24,-0.03372784139233276,DOWN,1.2080331675659255,0.008906534113309572,104.86000061035156,1.0,20.090897719484463,-0.009111858125275813,-0.6557113952992144,-0.009212935333949743,0.03740899775806332,3,0,0.967979907989502,0.5677635669708252,1,MID,MID,HIGH,MID,MID,LOW,LOW,LOW,HIGH
2020-02-24,2020-02-25,-0.030770750603140915,DOWN,1.3617356724554162,0.011578912621480515,112.72000122070312,1.0,21.485680109982574,-0.004759180051708771,-1.6607819417740728,-0.01761899862406141,-0.01198311468252575,3,0,0.3202991485595703,0.5677635669708252,0,MID,HIGH,HIGH,MID,MID,LOW,LOW,LOW,MID
2020-02-26,2020-02-27,-0.04595146753683802,DOWN,1.372359416753093,0.012650598362593047,113.44000244140625,1.0,26.12947473424993,-0.012481059749576924,-1.4940372008813738,-0.01873267537868901,-0.08945386602725038,3,0,0.7111871242523193,0.5677635669708252,1,MID,HIGH,HIGH,MID,HIGH,LOW,LOW,LOW,LOW
2020-02-28,2020-03-02,0.04239500466012263,UP,1.5951609571426333,0.015839734098314514,125.7300033569336,0.0,32.39771081155247,-0.012214490350294732,-2.4908513456955443,-0.02952589365638518,-0.17612131804156453,3,1,0.6855061054229736,0.5677635669708252,1,HIGH,HIGH,HIGH,MID,HIGH,LOW,LOW,LOW,LOW
2020-03-02,2020-03-03,-0.02905036247634815,DOWN,1.1247775394742185,0.018717141171754773,114.69000244140625,0.0,33.20820121360379,-0.015328604521824774,1.7881328800622163,-0.011789528741998477,-0.09540740998593752,3,0,0.8067055344581604,0.5677635669708252,1,LOW,HIGH,HIGH,MID,HIGH,LOW,HIGH,LOW,LOW
2020-03-03,2020-03-04,0.04117363701185871,UP,1.1887862712796078,0.0195110089972611,116.72000122070312,-1.0,33.2028913159327,-0.010813848817529434,-2.43199074002383,-0.019419216108299615,-0.05605095288834974,3,1,0.8644607663154602,0.5677635669708252,1,MID,HIGH,HIGH,LOW,HIGH,LOW,LOW,LOW,LOW
2020-03-04,2020-03-05,-0.03380675024137826,DOWN,0.9329458081377783,0.02160018888483741,113.97000122070312,-1.0,33.19796069666669,-0.01277891804458161,1.3278355863403497,-0.011966053036291226,-0.040839112400055784,3,0,0.4318667948246002,0.5677635669708252,0,LOW,HIGH,HIGH,LOW,HIGH,LOW,HIGH,LOW,LOW
2020-03-05,2020-03-06,-0.016669275633020057,DOWN,1.1135521028154376,0.022413188658549233,119.66000366210938,-1.0,33.46683684579617,-0.018436546158540887,-1.209750368461583,-0.016077422405023765,-0.025595517185761106,3,0,0.141429141163826,0.5677635669708252,0,LOW,HIGH,HIGH,LOW,HIGH,LOW,LOW,LOW,LOW
2020-03-06,2020-03-09,-0.08131252304186744,DOWN,1.1753940240942735,0.022477326970086704,127.16000366210938,-1.0,34.408634169822896,-0.018847814436903657,-1.5012978560186145,-0.027261115589629025,-0.0809367543424554,3,0,0.11354061961174011,0.5677635669708252,0,MID,HIGH,HIGH,LOW,HIGH,LOW,LOW,LOW,LOW
2020-03-09,2020-03-10,0.050450587293811376,UP,1.2204002048708513,0.02811092182697014,137.19000244140625,-1.0,36.12604559069857,-0.025413927398773434,-1.315742740070649,-0.05344005876426664,-0.4066422982401709,3,1,0.8454809188842773,0.5677635669708252,1,MID,HIGH,HIGH,LOW,HIGH,LOW,LOW,LOW,LOW
2020-03-10,2020-03-11,-0.04997673845028892,DOWN,0.9617590652309893,0.030980938870725522,138.82000732421875,-1.0,37.065362701305986,-0.025779180509420935,1.3535216477716434,0.00019726083969011377,-0.31707696556837084,3,0,0.5474095344543457,0.5677635669708252,0,LOW,HIGH,HIGH,LOW,HIGH,LOW,HIGH,MID,LOW
2020-03-11,2020-03-12,-0.10056886056624313,DOWN,1.0510468610634762,0.032304753204679765,146.92999267578125,-1.0,38.06933359545109,-0.035482486915435096,-1.1415985768814199,-0.0006086429541478922,-0.3495544318100668,3,0,0.3063966929912567,0.5677635669708252,0,LOW,HIGH,HIGH,LOW,HIGH,LOW,LOW,MID,LOW
2020-03-12,2020-03-13,0.08202809219873311,UP,1.2568800762364027,0.03782511391858997,155.0500030517578,-1.0,39.9005467368894,-0.04174933789499319,-1.163186580950074,0.01984269285253508,-0.3764776044784607,3,1,0.2334107607603073,0.5677635669708252,0,MID,HIGH,HIGH,LOW,HIGH,LOW,LOW,HIGH,LOW
2020-03-13,2020-03-16,-0.11588653747701536,DOWN,0.8355054172970403,0.043601724404751026,171.27999877929688,-1.0,40.96401733152302,-0.04582503208519734,1.0386159961132573,0.026674051108588698,-0.2631155004337474,3,0,0.4954585134983063,0.5677635669708252,0,LOW,HIGH,HIGH,LOW,HIGH,LOW,HIGH,HIGH,LOW
2020-03-16,2020-03-17,0.05258492094923695,UP,1.0560991001236957,0.049322838472635154,207.58999633789062,-1.0,42.3376871132275,-0.05681175009109396,-0.9926182328173587,0.003871825692218736,-0.08127480814569385,3,1,0.9799997806549072,0.5677635669708252,1,LOW,HIGH,HIGH,LOW,HIGH,LOW,LOW,HIGH,LOW
2020-03-17,2020-03-18,-0.05195975100253782,DOWN,0.9255724842521846,0.05166403319465353,194.42999267578125,-1.0,43.62271999234775,-0.05383963897174626,1.157174110232388,0.01703307888216604,-0.24290978921504017,3,0,0.33618196845054626,0.5677635669708252,0,LOW,HIGH,HIGH,LOW,HIGH,LOW,HIGH,HIGH,LOW
2020-03-19,2020-03-20,-0.04991337303957533,DOWN,0.8686153735754195,0.05221613402306325,181.75999450683594,-1.0,46.47479594503388,-0.07133091781601791,0.2697155045672688,0.03164061473785834,-0.2223502425210438,3,0,0.7936450839042664,0.5677635669708252,1,LOW,HIGH,HIGH,LOW,HIGH,LOW,MID,HIGH,LOW
2020-03-20,2020-03-23,-0.025900755458341244,DOWN,0.7893423836661313,0.05270373300627562,187.17999267578125,-1.0,47.86675005119112,-0.07241122735269612,-0.7293447557111401,0.004460793881231134,-0.34686322903044914,3,0,0.4020155966281891,0.5677635669708252,0,LOW,HIGH,HIGH,LOW,HIGH,LOW,LOW,HIGH,LOW
2020-03-23,2020-03-24,0.08673099436253733,UP,0.7373767034292212,0.05261632632287606,167.92999267578125,-1.0,49.450171886554195,-0.0954458518929231,-1.0395003279374149,-0.040830428561942946,-0.2058719652607419,3,1,0.8336176872253418,0.5677635669708252,1,LOW,HIGH,HIGH,LOW,HIGH,LOW,LOW,LOW,LOW
2020-03-25,2020-03-26,0.05674869876971943,UP,0.6969609142509685,0.057800535254980884,171.88999938964844,-1.0,47.42200731392775,-0.061532160005724534,0.520017729228009,-0.09710309901279864,0.18420159017995283,3,1,0.2431909143924713,0.5677635669708252,0,LOW,HIGH,HIGH,LOW,HIGH,LOW,HIGH,LOW,HIGH
2020-03-26,2020-03-27,-0.030238259991311155,DOWN,0.6497681465905641,0.0591386147365037,169.5800018310547,-1.0,45.31692576524845,-0.06567616960333686,0.8144131661466031,-0.0811449952170154,-0.10968738015311215,3,0,0.4004318416118622,0.5677635669708252,0,LOW,HIGH,HIGH,LOW,HIGH,LOW,HIGH,LOW,LOW
2020-03-27,2020-03-30,0.031959525345806684,UP,0.6953916953218289,0.05937131565253335,168.7100067138672,-1.0,43.36220718433196,-0.05920436462399992,-0.6072960695185221,-0.03786596986979601,-0.04188140821745754,3,1,0.5139179825782776,0.5677635669708252,0,LOW,HIGH,HIGH,LOW,HIGH,LOW,LOW,LOW,LOW
2020-03-31,2020-04-01,-0.04604904148877963,DOWN,0.5738337350921606,0.05877491740617397,152.9199981689453,-1.0,39.46709226596287,-0.06783424326490012,-0.4927448157967295,0.0212571230122516,-0.15902164194636798,3,0,0.27779948711395264,0.5677635669708252,0,LOW,HIGH,HIGH,LOW,HIGH,LOW,LOW,HIGH,LOW
2020-04-01,2020-04-02,0.022813182552417124,UP,0.6176417049723216,0.058196235712224625,156.99000549316406,-1.0,38.53700638843969,-0.06981438305314303,-0.6845318676873672,0.024585838331223506,-0.18715151232115657,3,1,0.19318337738513947,0.5677635669708252,0,LOW,HIGH,HIGH,LOW,HIGH,LOW,LOW,HIGH,LOW
2020-04-03,2020-04-06,0.06500673748543066,UP,0.5044411735547879,0.05844334277148583,143.52000427246094,-1.0,36.79584381497185,-0.07199534533355048,-0.5444882024933703,-0.0353066493584383,0.2757562857263662,3,1,0.45170947909355164,0.5677635669708252,0,LOW,HIGH,HIGH,LOW,HIGH,LOW,LOW,LOW,HIGH
2020-04-07,2020-04-08,0.033017294838593204,UP,0.5181238333721421,0.05677838655872428,134.4499969482422,0.0,32.39632622499512,-0.04431034431051281,-0.07275901859912025,-0.024078387734695214,0.14306827786366047,3,1,0.6064382195472717,0.5677635669708252,1,LOW,HIGH,HIGH,MID,HIGH,LOW,MID,LOW,HIGH
